SourceIP,DestinationIP,SourcePort,DestinationPort,Protocol,PacketSize,Duration,Flag,Anomaly
192.168.133.106,10.0.240.196,57128,51,TCP,508,0.3137834795365318,FIN,0
192.168.54.160,10.0.223.178,16517,261,UDP,646,1.3959298992073772,PSH,0
192.168.93.237,10.0.124.220,5079,134,TCP,550,0.3984639585770486,FIN,0
192.168.135.13,10.0.19.230,39194,973,TCP,233,0.5294084633638857,FIN,0
192.168.197.93,10.0.163.28,60819,599,UDP,744,0.7476498879552036,SYN,0
192.168.116.138,10.0.129.92,33432,362,TCP,496,2.4268438283212186,SYN,0
192.168.225.40,10.0.123.223,43073,568,TCP,505,1.2424395421156031,SYN,0
192.168.240.162,10.0.193.167,35464,217,TCP,519,0.3438807682567482,PSH,0
192.168.75.87,10.0.5.30,29275,878,UDP,506,0.14349643577795088,SYN,0
192.168.32.47,10.0.222.133,5556,68,TCP,479,0.3422097641114007,RST,0
192.168.79.82,10.0.36.40,5948,1012,TCP,350,0.40574617850880923,RST,0
192.168.20.206,10.0.19.128,49061,1015,TCP,373,1.3190869584475124,FIN,0
192.168.175.99,10.0.175.224,13570,864,UDP,671,0.553812100098832,FIN,0
192.168.201.195,10.0.3.14,27603,556,TCP,427,6.183347247723785,ACK,0
192.168.144.183,10.0.12.104,7109,143,TCP,610,0.035102883855995914,RST,0
192.168.130.235,10.0.41.244,13414,346,TCP,528,0.4373450782853294,PSH,0
192.168.75.243,10.0.178.94,14304,554,TCP,268,0.0898505102038743,FIN,0
192.168.126.125,10.0.177.238,25142,651,TCP,373,0.4411801884849652,FIN,0
192.168.127.161,10.0.112.222,5888,585,UDP,419,0.5686560991733143,PSH,0
192.168.96.116,10.0.80.222,43108,779,TCP,571,2.217747617714147,RST,0
192.168.39.204,10.0.73.222,35013,194,TCP,474,0.5540153884474056,ACK,0
192.168.95.26,10.0.132.66,36652,1005,TCP,572,0.02583402135605847,PSH,0
192.168.66.22,10.0.163.92,27873,667,TCP,471,3.105278742076968,ACK,0
192.168.44.251,10.0.223.87,28590,246,TCP,562,0.15695335962640336,ACK,0
192.168.24.31,10.0.93.55,11726,314,TCP,393,1.4859390075352328,FIN,0
192.168.234.248,10.0.92.33,42220,730,TCP,450,0.2234787854717462,RST,0
192.168.21.61,10.0.49.78,16409,968,TCP,531,2.5682902825030895,ACK,0
192.168.177.252,10.0.158.72,10360,384,TCP,470,0.25688733650490597,PSH,0
192.168.212.207,10.0.42.49,32249,765,TCP,502,1.9321649205271085,RST,0
192.168.25.172,10.0.191.168,37045,789,UDP,504,0.5353872676186775,SYN,0
192.168.37.117,10.0.43.233,4806,277,TCP,578,0.5926560563910644,SYN,0
192.168.25.221,10.0.228.103,24365,72,TCP,504,0.9921123022561671,PSH,1
192.168.248.75,10.0.101.54,50942,129,TCP,488,0.6683007006030895,SYN,0
192.168.18.205,10.0.26.62,52857,358,UDP,532,0.4105931788685923,RST,0
192.168.115.154,10.0.40.82,25118,698,TCP,553,0.27786956682433167,RST,0
192.168.77.91,10.0.222.150,50135,525,UDP,511,0.3095663028208958,FIN,0
192.168.53.151,10.0.167.151,24890,841,TCP,390,1.2159305368746511,RST,0
192.168.128.178,10.0.21.124,55262,220,TCP,582,0.11512922647810414,ACK,0
192.168.181.46,10.0.6.90,58140,6,TCP,564,0.8245457152282647,FIN,0
192.168.162.189,10.0.222.154,20073,751,UDP,467,0.4772454795688461,ACK,0
192.168.56.127,10.0.189.182,43743,983,TCP,552,0.4355971653595075,RST,0
192.168.52.45,10.0.33.4,32016,624,TCP,690,1.2569917635988814,FIN,0
192.168.89.37,10.0.220.211,50061,228,TCP,473,0.699623503120783,PSH,0
192.168.252.243,10.0.106.106,15591,1020,UDP,495,0.08033534031812097,PSH,0
192.168.198.192,10.0.57.167,45475,954,TCP,526,2.403151414597865,PSH,0
192.168.130.64,10.0.32.207,61183,17,TCP,792,2.282975500636334,FIN,0
192.168.112.143,10.0.71.133,4537,585,ICMP,518,0.5540052376097518,RST,0
192.168.232.47,10.0.248.75,50671,12,TCP,435,0.0138513528318972,RST,0
192.168.83.6,10.0.21.181,14359,598,ICMP,370,0.06214297232287906,FIN,0
192.168.184.220,10.0.57.17,45164,499,TCP,465,0.6764809896696518,FIN,0
192.168.148.39,10.0.232.212,39614,692,UDP,495,0.08493553149054416,SYN,0
192.168.73.29,10.0.97.252,15861,634,ICMP,560,0.5855970868473962,SYN,0
192.168.192.46,10.0.12.176,13146,716,ICMP,501,0.2104096516081616,FIN,0
192.168.192.174,10.0.192.148,35864,502,TCP,505,1.6218741838890662,PSH,0
192.168.164.176,10.0.117.214,32031,70,UDP,519,0.4581919104944352,RST,0
192.168.133.152,10.0.74.18,57971,108,TCP,515,0.4756007430453357,PSH,0
192.168.195.218,10.0.141.81,42321,201,TCP,622,0.02525080597043944,ACK,0
192.168.98.233,10.0.67.140,54125,52,TCP,405,1.060634774983245,ACK,0
192.168.99.190,10.0.225.228,56209,549,TCP,687,1.4848534905480781,ACK,0
192.168.0.178,10.0.203.35,28708,629,UDP,636,0.3058134137592124,PSH,0
192.168.100.52,10.0.120.2,27417,259,TCP,601,0.9591880362760415,SYN,0
192.168.148.76,10.0.95.142,58504,482,ICMP,415,1.040990781245229,ACK,0
192.168.154.114,10.0.146.15,52731,264,TCP,485,0.9933483216114171,FIN,0
192.168.9.79,10.0.184.37,23778,906,UDP,426,1.1983450032487244,RST,0
192.168.255.131,10.0.38.129,21823,303,UDP,414,1.5370619204144913,SYN,0
192.168.169.4,10.0.183.13,39751,937,UDP,472,1.4190241027860955,ACK,0
192.168.138.119,10.0.164.99,10131,576,TCP,486,0.8533923800177983,RST,0
192.168.10.206,10.0.26.144,63669,554,TCP,463,2.7948331393989054,RST,0
192.168.85.3,10.0.97.191,7017,555,TCP,503,1.5162206111117715,SYN,0
192.168.191.158,10.0.54.147,31829,125,TCP,582,2.2151090753169944,PSH,0
192.168.193.197,10.0.49.39,29138,905,TCP,576,0.7089227982929868,RST,0
192.168.178.19,10.0.209.14,38813,270,TCP,538,1.2055623979915073,SYN,0
192.168.160.49,10.0.134.180,60468,997,TCP,491,1.9883589990028403,ACK,0
192.168.229.128,10.0.181.191,53083,859,TCP,460,0.7760379982967226,SYN,0
192.168.131.160,10.0.215.84,53090,745,TCP,529,2.0717154684330854,PSH,0
192.168.93.102,10.0.134.157,47338,480,TCP,598,1.2918361155202627,ACK,0
192.168.218.163,10.0.34.141,43966,132,TCP,631,1.4015396316896431,PSH,0
192.168.107.41,10.0.139.70,17162,2,TCP,373,2.6220144345911724,RST,0
192.168.162.107,10.0.7.153,54046,115,ICMP,491,0.4009222985117027,SYN,0
192.168.119.69,10.0.123.140,62896,481,TCP,411,0.9030442644631145,FIN,1
192.168.94.116,10.0.219.91,45551,981,TCP,353,0.31836140061921203,PSH,0
192.168.254.122,10.0.157.118,10214,1,TCP,614,0.7532876110978726,SYN,0
192.168.163.204,10.0.35.160,27747,1004,UDP,625,0.5863556487292022,FIN,0
192.168.87.41,10.0.95.232,55261,331,TCP,480,0.6114251205694172,FIN,0
192.168.183.146,10.0.255.165,13910,577,TCP,454,0.23392286598450204,SYN,0
192.168.78.5,10.0.26.176,56722,942,TCP,462,0.9821653901621578,ACK,0
192.168.214.21,10.0.190.65,17803,955,TCP,323,1.587569855481053,FIN,0
192.168.204.90,10.0.234.79,29198,971,TCP,609,0.31287393210941755,SYN,0
192.168.42.37,10.0.241.10,30110,637,UDP,451,0.13230483307551102,SYN,0
192.168.68.8,10.0.172.103,18346,768,TCP,477,0.29485342672602033,ACK,0
192.168.188.147,10.0.194.40,43620,391,TCP,529,1.4074385018720161,SYN,0
192.168.80.39,10.0.115.8,61092,834,TCP,295,0.06550439515596461,PSH,0
192.168.146.30,10.0.24.214,36302,143,TCP,501,0.9618152714132373,PSH,0
192.168.36.83,10.0.190.101,54812,328,UDP,513,1.7137350058660474,ACK,0
192.168.210.56,10.0.3.150,19057,758,UDP,444,1.61774692704479,RST,0
192.168.21.39,10.0.158.70,21098,628,UDP,712,4.385015804503736,SYN,0
192.168.162.81,10.0.200.224,64409,377,TCP,379,1.5605854316532726,PSH,0
192.168.205.60,10.0.55.93,4459,815,TCP,547,0.14483514485466079,PSH,0
192.168.223.63,10.0.5.220,36993,90,ICMP,396,0.42636462506858436,SYN,0
192.168.237.172,10.0.49.36,54355,808,TCP,527,0.24459917066905326,SYN,0
192.168.78.166,10.0.113.235,29966,1021,TCP,389,0.4722145745315952,FIN,0
192.168.209.45,10.0.171.14,60659,42,TCP,593,1.0131190168496325,ACK,0
192.168.151.171,10.0.213.102,30083,947,TCP,534,0.342254558510855,FIN,0
192.168.92.11,10.0.191.221,58581,35,TCP,336,0.13784752898223754,ACK,0
192.168.220.97,10.0.192.111,48945,1012,TCP,514,1.252473572496783,FIN,0
192.168.38.86,10.0.28.217,53413,494,TCP,447,0.12465161412035848,ACK,0
192.168.132.160,10.0.184.8,54038,1001,UDP,484,2.9546552058386006,SYN,0
192.168.13.166,10.0.178.159,33850,553,ICMP,333,0.9638468107822785,ACK,0
192.168.173.25,10.0.10.214,31321,853,TCP,639,1.4456501185175605,PSH,0
192.168.99.53,10.0.184.165,44914,124,UDP,403,1.7388687972452948,RST,0
192.168.54.58,10.0.190.179,22346,57,TCP,476,1.0300515889664312,PSH,0
192.168.20.12,10.0.234.110,36763,806,ICMP,411,1.2106536585444765,ACK,0
192.168.139.147,10.0.168.125,10743,456,TCP,475,1.5623071064316911,ACK,0
192.168.114.181,10.0.108.212,15041,235,TCP,488,0.605304365097998,ACK,0
192.168.80.17,10.0.243.147,9338,608,TCP,491,0.0027583597485004063,RST,0
192.168.42.46,10.0.127.150,29319,392,TCP,640,3.410885544617238,RST,0
192.168.77.25,10.0.49.238,10652,492,TCP,489,0.27802468044964856,FIN,0
192.168.88.201,10.0.157.125,43146,970,UDP,659,0.1621536433689883,ACK,1
192.168.39.96,10.0.136.58,12516,831,TCP,358,2.515939044849422,FIN,0
192.168.151.131,10.0.236.39,37137,343,TCP,619,0.7792225435484116,PSH,0
192.168.57.183,10.0.21.181,52662,644,TCP,598,0.3224945093743504,RST,0
192.168.190.138,10.0.97.84,16381,176,TCP,609,2.6847996197368205,SYN,0
192.168.78.223,10.0.78.22,34353,52,TCP,713,1.9335281762993262,RST,0
192.168.222.140,10.0.198.207,21389,550,TCP,246,0.6084601365308858,FIN,0
192.168.213.138,10.0.9.152,40053,478,TCP,292,3.1277243359198272,SYN,0
192.168.255.254,10.0.63.7,2761,489,TCP,505,0.0978573432084646,SYN,0
192.168.205.77,10.0.70.117,10120,855,TCP,290,2.7743169901030096,SYN,0
192.168.4.27,10.0.216.233,20962,5,TCP,300,0.6168620644679904,RST,0
192.168.56.136,10.0.139.128,13706,725,TCP,476,0.618845903483309,ACK,1
192.168.167.68,10.0.36.233,60094,632,ICMP,450,0.6038937520295259,SYN,0
192.168.29.100,10.0.157.48,28523,838,TCP,318,0.5629966980271964,PSH,1
192.168.158.254,10.0.128.173,45515,881,UDP,437,0.7708457317993733,PSH,0
192.168.156.193,10.0.116.44,45890,209,UDP,574,5.330868308735656,SYN,0
192.168.68.215,10.0.41.26,64180,217,TCP,547,0.014585559726267393,PSH,0
192.168.0.11,10.0.38.209,42918,536,TCP,573,0.693286905570782,PSH,0
192.168.198.46,10.0.25.34,47181,342,TCP,452,0.3335578691266685,PSH,0
192.168.254.114,10.0.223.166,57271,717,TCP,620,0.18810605304956987,FIN,0
192.168.245.63,10.0.213.196,63899,401,UDP,682,2.5915242115460058,FIN,0
192.168.160.134,10.0.68.61,42058,462,UDP,519,0.4852972355183472,PSH,0
192.168.167.199,10.0.248.116,1318,738,UDP,453,0.7905337450024892,ACK,0
192.168.198.164,10.0.98.254,33560,730,TCP,496,2.6646662536061685,PSH,0
192.168.205.73,10.0.55.201,25620,211,TCP,375,0.6527874613706299,FIN,0
192.168.204.192,10.0.112.243,33673,26,UDP,465,0.3399541832623482,SYN,0
192.168.159.199,10.0.127.2,12458,252,TCP,561,0.101795900021451,PSH,1
192.168.60.153,10.0.124.26,59406,3,TCP,535,0.9122143692201963,RST,0
192.168.222.186,10.0.134.95,39122,2,UDP,549,2.4258085991339624,FIN,0
192.168.66.56,10.0.83.64,5679,604,UDP,337,0.0842102161256469,FIN,0
192.168.151.169,10.0.251.137,18517,2,TCP,569,0.5904502778896805,FIN,0
192.168.92.29,10.0.6.54,47252,150,TCP,445,1.0925186098052053,SYN,0
192.168.72.184,10.0.158.99,4795,583,TCP,477,0.10615110441428462,RST,0
192.168.223.208,10.0.111.205,9587,4,TCP,427,0.08198551411284606,RST,0
192.168.74.46,10.0.100.189,56299,497,TCP,651,0.22877950953036968,RST,0
192.168.38.50,10.0.92.132,57823,550,TCP,367,0.140771762879485,FIN,0
192.168.93.5,10.0.226.68,63281,871,TCP,489,0.4745272739821677,PSH,0
192.168.156.177,10.0.78.206,18582,468,TCP,368,0.5279500961184637,PSH,0
192.168.32.12,10.0.186.107,34956,70,TCP,596,0.6028423279554762,RST,0
192.168.145.42,10.0.163.104,59460,201,TCP,512,0.6755443998197415,FIN,0
192.168.129.137,10.0.201.106,43267,308,TCP,390,0.060017147571162305,PSH,0
192.168.111.204,10.0.17.192,60379,252,ICMP,507,1.0875697178321388,ACK,0
192.168.57.73,10.0.170.236,59213,287,TCP,417,1.3231955246033815,PSH,0
192.168.248.241,10.0.20.9,27591,1022,TCP,583,0.14760953651727074,PSH,0
192.168.57.24,10.0.25.184,58888,922,TCP,702,0.25743447155704796,ACK,0
192.168.241.221,10.0.184.233,33400,292,TCP,367,0.32928783527844724,PSH,0
192.168.228.40,10.0.179.236,54642,154,TCP,640,0.5381753943715084,SYN,0
192.168.208.151,10.0.110.140,22946,924,TCP,622,0.5134341325150884,FIN,0
192.168.142.148,10.0.59.84,13412,133,TCP,467,0.23025648529514414,SYN,0
192.168.49.167,10.0.240.214,30356,883,TCP,571,0.07630867661805163,SYN,0
192.168.82.132,10.0.190.222,47761,586,UDP,524,0.34314600905571185,FIN,0
192.168.101.29,10.0.27.234,24519,274,UDP,495,1.5105669163149371,SYN,0
192.168.10.15,10.0.47.219,9458,783,TCP,451,0.060121352378078266,PSH,0
192.168.112.225,10.0.160.70,52976,697,UDP,570,0.4559534178635423,RST,0
192.168.221.109,10.0.113.176,22015,509,TCP,447,0.21416516678861128,RST,0
192.168.209.6,10.0.170.117,28496,353,TCP,599,1.2465723725759787,SYN,0
192.168.86.181,10.0.54.144,60970,5,TCP,413,0.4026379030004403,RST,0
192.168.1.16,10.0.25.247,41054,293,TCP,708,0.5062992567998404,SYN,0
192.168.2.90,10.0.246.117,27873,360,TCP,386,2.4901355829205705,FIN,0
192.168.100.192,10.0.140.159,2565,598,TCP,783,0.9446836578226797,ACK,0
192.168.82.139,10.0.54.205,64725,214,UDP,464,1.736254747261314,SYN,0
192.168.172.50,10.0.144.226,3789,406,TCP,577,1.1549010158539588,ACK,0
192.168.202.49,10.0.58.89,44098,436,UDP,598,3.218983648876166,PSH,0
192.168.49.1,10.0.58.245,38283,15,UDP,518,0.8476253208390628,FIN,0
192.168.164.162,10.0.151.70,30307,273,TCP,612,0.28757778263873335,RST,0
192.168.23.84,10.0.218.105,36875,563,TCP,439,1.1853527382262625,SYN,1
192.168.91.70,10.0.47.228,55532,765,TCP,377,1.7162213119352911,SYN,0
192.168.125.227,10.0.174.65,35649,45,TCP,505,3.4289403184187237,PSH,0
192.168.120.141,10.0.56.117,1793,703,TCP,577,0.9616810798647677,FIN,0
192.168.0.240,10.0.47.10,18830,634,TCP,441,1.725779166116318,ACK,0
192.168.181.142,10.0.1.223,26006,412,TCP,528,1.2400029995110589,FIN,0
192.168.82.237,10.0.208.236,3996,187,TCP,368,1.491819109156986,PSH,0
192.168.213.216,10.0.186.107,19280,726,TCP,524,0.9107325275465097,ACK,0
192.168.87.169,10.0.72.234,39391,661,TCP,456,0.34399302897279976,ACK,0
192.168.31.16,10.0.202.101,61062,170,UDP,518,0.0916785678965825,SYN,0
192.168.230.102,10.0.219.138,19677,721,TCP,511,1.2726531542684192,SYN,0
192.168.221.42,10.0.185.75,39067,965,TCP,405,1.769106720260795,FIN,0
192.168.234.194,10.0.160.171,22157,594,UDP,514,1.4747228883708987,ACK,0
192.168.223.239,10.0.170.61,40363,401,TCP,447,0.040427456962020186,SYN,1
192.168.124.220,10.0.204.57,26781,708,TCP,592,0.05655483984654778,ACK,0
192.168.116.46,10.0.254.239,38864,246,TCP,593,0.10884566574776175,ACK,0
192.168.105.226,10.0.254.109,43423,903,UDP,520,1.7397823522116553,RST,0
192.168.197.173,10.0.221.93,45037,857,TCP,509,0.9432203935376032,SYN,0
192.168.104.55,10.0.180.159,33093,869,TCP,574,0.8908776697318908,SYN,0
192.168.247.105,10.0.23.44,15730,552,UDP,594,0.23994909391141295,SYN,0
192.168.42.130,10.0.117.71,39255,680,TCP,655,0.07964520159890082,RST,0
192.168.172.163,10.0.144.237,28933,43,TCP,475,1.59021311048909,PSH,0
192.168.58.227,10.0.67.60,41242,841,UDP,374,1.7626142351152267,RST,0
192.168.206.46,10.0.52.214,61265,723,TCP,596,0.28948642204622943,PSH,0
192.168.203.117,10.0.219.47,12119,179,TCP,658,1.7484418636475498,FIN,0
192.168.53.64,10.0.94.98,58596,457,UDP,507,0.37535063460141727,SYN,0
192.168.222.142,10.0.219.249,21367,535,TCP,495,1.6711746482088297,PSH,0
192.168.156.248,10.0.137.131,64791,607,TCP,659,0.07114739328803826,ACK,0
192.168.55.1,10.0.158.158,27493,672,TCP,392,0.4227071918244106,PSH,0
192.168.38.49,10.0.55.135,2337,244,UDP,469,1.4714771724153786,PSH,0
192.168.79.170,10.0.200.25,8871,927,TCP,436,0.34076487020341634,ACK,0
192.168.80.52,10.0.159.99,51246,17,TCP,502,0.04113057051586182,FIN,0
192.168.115.184,10.0.82.141,10190,112,ICMP,603,0.1629211790346953,SYN,0
192.168.78.26,10.0.119.104,10954,615,TCP,375,3.2619510520727717,RST,0
192.168.114.90,10.0.111.183,4309,826,TCP,603,0.9168939885324763,FIN,0
192.168.95.119,10.0.171.138,59125,598,TCP,416,0.19474859031407102,RST,0
192.168.32.136,10.0.30.169,36887,547,TCP,544,1.0432551385602464,RST,0
192.168.244.84,10.0.191.193,17728,30,TCP,271,0.9763390541056063,FIN,0
192.168.10.104,10.0.105.52,19729,192,TCP,295,0.5239113070665172,PSH,0
192.168.246.127,10.0.44.169,1579,437,TCP,484,1.0989497190574862,FIN,0
192.168.197.25,10.0.184.22,22347,179,TCP,626,0.11856814436965668,RST,0
192.168.22.109,10.0.102.20,6456,616,UDP,605,0.3877443623300518,FIN,0
192.168.189.212,10.0.100.89,2410,677,TCP,341,0.03830745928500482,ACK,0
192.168.85.2,10.0.220.30,54939,474,UDP,610,2.458809511700761,PSH,0
192.168.51.220,10.0.55.243,45031,634,UDP,552,2.2347959662668027,PSH,0
192.168.136.64,10.0.227.230,11643,134,TCP,543,0.22809856715044172,RST,0
192.168.38.160,10.0.2.42,7878,802,TCP,728,1.22982183994633,PSH,0
192.168.65.120,10.0.248.130,64406,312,TCP,437,1.6769747503623351,RST,0
192.168.227.245,10.0.148.122,43988,736,UDP,597,0.5229059313270749,ACK,0
192.168.209.30,10.0.96.77,49825,25,UDP,503,1.6979573327481308,RST,0
192.168.235.236,10.0.157.117,60298,371,TCP,662,0.6780518230405304,ACK,0
192.168.56.91,10.0.98.115,8661,525,UDP,534,1.5955600883654966,ACK,0
192.168.214.149,10.0.87.192,22249,319,TCP,448,1.4161376377207444,PSH,0
192.168.126.139,10.0.89.59,46754,230,UDP,434,0.8253261243424123,PSH,0
192.168.153.90,10.0.56.124,27763,102,TCP,523,0.7079725735046214,RST,0
192.168.254.46,10.0.194.20,48732,450,UDP,420,0.34641213796064263,RST,0
192.168.8.254,10.0.208.143,63529,378,TCP,208,0.5300534180612217,PSH,0
192.168.77.180,10.0.82.226,54043,888,TCP,631,0.4971564706610689,RST,0
192.168.200.97,10.0.87.89,11642,901,UDP,613,0.10898959545852584,FIN,0
192.168.188.179,10.0.174.171,37585,203,TCP,500,0.742500660664437,RST,0
192.168.204.137,10.0.139.170,8397,267,TCP,571,0.8682499079973187,FIN,0
192.168.196.196,10.0.100.31,36305,984,TCP,576,3.4740789991082046,RST,0
192.168.87.157,10.0.110.163,21211,462,UDP,505,0.332516601807955,FIN,0
192.168.181.148,10.0.160.179,3351,365,TCP,325,0.5099237633963467,ACK,0
192.168.48.36,10.0.253.78,33415,734,UDP,534,0.8026849114787319,SYN,0
192.168.165.115,10.0.7.136,42601,104,TCP,474,1.9175615311497611,RST,0
192.168.104.79,10.0.229.79,19573,111,TCP,701,0.298357977348784,RST,0
192.168.83.88,10.0.228.71,53484,428,TCP,565,0.2669760210774678,ACK,0
192.168.166.58,10.0.14.222,40244,995,UDP,566,0.7590366772850762,PSH,0
192.168.139.172,10.0.231.50,58243,469,TCP,648,0.1376139816655842,PSH,0
192.168.222.161,10.0.244.39,8666,1015,TCP,511,1.1921339852462771,PSH,0
192.168.4.196,10.0.214.27,15459,581,TCP,699,1.9645845298583486,ACK,0
192.168.227.189,10.0.249.89,56580,870,TCP,397,0.029948862452254765,SYN,0
192.168.152.227,10.0.208.88,34784,770,UDP,488,0.21687791035901566,PSH,0
192.168.69.149,10.0.224.125,39216,680,TCP,634,0.8654041371694127,PSH,0
192.168.11.114,10.0.28.99,59745,805,ICMP,377,1.7590466248073404,RST,0
192.168.137.161,10.0.63.130,5405,886,TCP,464,0.6734917730687633,ACK,0
192.168.243.37,10.0.124.190,32071,561,TCP,548,1.534111223768449,ACK,0
192.168.210.109,10.0.148.68,20582,250,TCP,553,0.5486156965966281,FIN,0
192.168.155.17,10.0.76.85,31806,482,UDP,436,0.4902629680597727,RST,0
192.168.224.147,10.0.63.23,5806,331,TCP,645,0.2004686533666371,FIN,0
192.168.202.125,10.0.19.153,26905,932,TCP,400,0.16439592715607906,FIN,0
192.168.11.144,10.0.161.67,55736,587,UDP,522,1.36756422370375,SYN,0
192.168.1.142,10.0.170.81,41252,201,TCP,434,0.18555831479922094,PSH,0
192.168.234.79,10.0.39.150,30433,454,UDP,315,0.5238094871147237,ACK,0
192.168.254.66,10.0.64.75,20486,504,UDP,430,0.7874612899455216,FIN,0
192.168.180.176,10.0.53.95,61054,546,TCP,468,0.3070629963220891,RST,0
192.168.145.104,10.0.66.132,4007,826,TCP,370,1.7861793672755273,ACK,0
192.168.141.20,10.0.221.61,57435,111,TCP,624,0.5188028173003916,PSH,0
192.168.99.206,10.0.159.141,56230,933,TCP,517,0.47277944271063393,ACK,0
192.168.154.29,10.0.128.2,32957,864,TCP,529,0.196230418425778,SYN,0
192.168.210.119,10.0.34.247,47974,828,UDP,491,0.24820227291930305,PSH,0
192.168.124.74,10.0.218.217,3547,908,TCP,488,0.34429428836287435,PSH,0
192.168.234.133,10.0.44.172,61950,749,TCP,556,0.4297512382869135,ACK,0
192.168.175.53,10.0.231.13,10701,544,TCP,450,1.2083082243709118,RST,0
192.168.204.188,10.0.194.65,11316,209,TCP,273,5.600868345827474,FIN,0
192.168.54.98,10.0.60.78,16113,644,UDP,314,0.7063505066513474,FIN,0
192.168.149.199,10.0.156.84,5605,618,TCP,531,1.2219779845213725,FIN,0
192.168.14.68,10.0.108.63,12931,33,TCP,471,0.27932819951500043,ACK,0
192.168.148.81,10.0.252.177,6633,555,TCP,765,2.9392850460449025,RST,0
192.168.5.203,10.0.178.216,52177,880,TCP,590,1.6627893118234964,ACK,0
192.168.85.170,10.0.91.6,51563,107,TCP,539,1.1554246002042736,FIN,0
192.168.201.225,10.0.49.210,45167,265,UDP,337,0.375993012350721,FIN,0
192.168.5.84,10.0.184.98,23960,226,TCP,434,0.08512560781506946,FIN,0
192.168.87.31,10.0.48.71,51206,487,TCP,598,3.449061327721563,RST,0
192.168.16.42,10.0.222.241,43749,179,TCP,520,1.291724344279229,SYN,0
192.168.204.36,10.0.55.98,46747,222,UDP,405,0.14684546321272388,FIN,0
192.168.234.11,10.0.152.20,35012,370,TCP,381,0.8026103321058328,FIN,0
192.168.203.103,10.0.179.226,30530,637,TCP,553,0.9441988120649192,RST,0
192.168.148.142,10.0.242.59,14187,788,TCP,436,0.586001417935046,ACK,0
192.168.31.5,10.0.96.122,62174,167,TCP,453,0.6382099648382036,PSH,0
192.168.91.70,10.0.217.230,60782,663,TCP,480,0.7896347226338821,PSH,0
192.168.129.92,10.0.138.2,47081,553,UDP,638,1.6169965744907768,RST,0
192.168.53.198,10.0.45.52,13561,300,TCP,476,1.6696671360595883,SYN,0
192.168.113.1,10.0.136.19,23443,381,TCP,640,3.233944540319473,ACK,0
192.168.97.224,10.0.251.130,43602,35,TCP,461,0.18862153308361482,FIN,0
192.168.21.85,10.0.35.4,10479,407,UDP,355,0.11681203697363793,ACK,0
192.168.247.79,10.0.2.125,56699,502,TCP,473,0.942993697427198,SYN,0
192.168.121.159,10.0.56.147,58250,314,TCP,499,1.2168410247609807,FIN,0
192.168.242.68,10.0.191.124,10087,816,TCP,338,0.4154301421281406,RST,0
192.168.54.142,10.0.52.169,1858,743,ICMP,396,4.189666751909013,RST,0
192.168.177.107,10.0.153.232,33238,727,TCP,557,1.8400753709690765,FIN,0
192.168.121.4,10.0.176.27,28422,826,TCP,450,0.6795045225949539,FIN,0
192.168.76.237,10.0.159.150,59286,101,TCP,584,1.2880795027957654,RST,0
192.168.228.202,10.0.183.26,35516,569,TCP,360,0.6034138672258617,SYN,0
192.168.189.235,10.0.143.150,56774,215,UDP,415,0.22267159569234193,SYN,0
